model_type,comparison,prompt_idx,seed,image1_path,image2_path,fid_score
hyper,original_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0004_1337_neg.png,18.27463722229004
hyper,original_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0004_2025_neg.png,9.057440757751465
hyper,original_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0005_42_neg.png,14.096166610717773
hyper,original_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0005_1337_neg.png,18.64836311340332
hyper,original_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0005_2025_neg.png,12.661602973937988
hyper,original_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0006_42_neg.png,16.402751922607422
hyper,original_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0006_1337_neg.png,8.332594871520996
hyper,original_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0006_2025_neg.png,17.589736938476562
hyper,original_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0007_42_neg.png,9.216767311096191
hyper,original_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0007_1337_neg.png,11.40837287902832
hyper,original_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0007_2025_neg.png,9.93493366241455
hyper,original_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0008_42_neg.png,14.605454444885254
hyper,original_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0008_1337_neg.png,14.09280014038086
hyper,original_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0008_2025_neg.png,14.944178581237793
hyper,original_with_neg_vs_baseline,9,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0009_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0009_42_neg.png,12.352755546569824
hyper,original_with_neg_vs_baseline,9,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0009_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0009_1337_neg.png,16.04004669189453
hyper,original_with_neg_vs_baseline,9,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0009_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0009_2025_neg.png,17.175167083740234
hyper,original_with_neg_vs_baseline,10,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0010_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0010_42_neg.png,18.005014419555664
hyper,original_with_neg_vs_baseline,10,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0010_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0010_1337_neg.png,14.866053581237793
hyper,original_with_neg_vs_baseline,10,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0010_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0010_2025_neg.png,15.574378967285156
hyper,original_with_neg_vs_baseline,11,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0011_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0011_42_neg.png,13.976255416870117
hyper,original_with_neg_vs_baseline,11,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0011_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0011_1337_neg.png,16.6428279876709
hyper,original_with_neg_vs_baseline,11,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0011_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0011_2025_neg.png,17.455947875976562
hyper,original_with_neg_vs_baseline,12,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0012_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0012_42_neg.png,14.079211235046387
hyper,original_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0012_1337_neg.png,17.77590560913086
hyper,original_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0012_2025_neg.png,11.139145851135254
hyper,original_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0013_42_neg.png,11.35221004486084
hyper,original_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0013_1337_neg.png,10.654410362243652
hyper,original_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0013_2025_neg.png,15.962525367736816
hyper,original_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0014_42_neg.png,15.095157623291016
hyper,original_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0014_1337_neg.png,12.132307052612305
hyper,original_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0014_2025_neg.png,13.440048217773438
hyper,original_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0015_42_neg.png,12.278851509094238
hyper,original_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0015_1337_neg.png,11.95244312286377
hyper,original_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/baseline/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/hyper/with_negative/0015_2025_neg.png,16.0626277923584
lcm,original_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0000_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0000_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0000_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0001_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0001_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0001_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0002_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0002_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0002_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0003_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0003_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0003_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0004_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0004_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0004_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0005_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0005_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0005_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0006_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0006_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0006_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0007_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0007_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0007_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0008_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0008_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0008_2025_neg.png,0.0
lcm,original_with_neg_vs_baseline,9,42,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0009_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0009_42_neg.png,0.0
lcm,original_with_neg_vs_baseline,9,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0009_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0009_1337_neg.png,0.0
lcm,original_with_neg_vs_baseline,9,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/baseline/0009_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-original-models/lcm/with_negative/0009_2025_neg.png,0.0
